name_ar,category,full_address,phone_number,website,rating,plus_code,opening_times,opening_status,price_range,city_ar,region_ar,latitude,longitude,google_maps_url
ملاعب الأجيال,مجمع رياضي,شارع مكة، سيهات‎ 32462,058 244 4344,https://linktr.ee/alajyal2020,4.4,F2PG+WW,"{""الأحد"": ""٣:٠٠م–٣:٠٠ص""}",مفتوح · يغلق عند الساعة ٣ ص,N/A,سيهات,المنطقة الشرقية,26.48725,50.027264,"https://www.google.com/maps/place/%D9%85%D9%84%D8%A7%D8%B9%D8%A8+%D8%A7%D9%84%D8%A3%D8%AC%D9%8A%D8%A7%D9%84%E2%80%AD/@26.48725,50.027264,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe2d3083e05b:0x68017d6839d75403!8m2!3d26.48725!4d50.027264!16s%2Fg%2F11f15mq6__?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
ملاعب ركلة البداية بسيهات,ملعب,"7009 4308, سيهات‎ 32461",054 477 4986,N/A,4.0,F2GF+8X,"{""الأحد"": ""٣:٠٠م–١٢:٠٠ص""}",مفتوح · يغلق عند الساعة ١٢ ص,N/A,سيهات,المنطقة الشرقية,26.4758368,50.0248952,"https://www.google.com/maps/place/%D9%85%D9%84%D8%A7%D8%B9%D8%A8+%D8%B1%D9%83%D9%84%D8%A9+%D8%A7%D9%84%D8%A8%D8%AF%D8%A7%D9%8A%D8%A9+%D8%A8%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.4758368,50.0248952,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe25c11d30c7:0x55692b197ac69d3c!8m2!3d26.4758368!4d50.0248952!16s%2Fg%2F11crvds82x?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
ملعب كرة قدم,ملعب كرة قدم,F3G2+HXC، غرناطة، سيهات‎ 32434,N/A,N/A,3.9,F3G2+HXC,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4764458,50.0523953,"https://www.google.com/maps/place/%D9%85%D9%84%D8%B9%D8%A8+%D9%83%D8%B1%D8%A9+%D9%82%D8%AF%D9%85%E2%80%AD/@26.4764458,50.0523953,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe677e926dc7:0x6158dfb9670990b4!8m2!3d26.4764458!4d50.0523953!16s%2Fg%2F11c602w4qy?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Champions Arena ملعب الابطال,ملعب كرة قدم,سيهات‎ 32462,056 527 7746,N/A,4.0,F2QF+WV,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.48982,50.024628,"https://www.google.com/maps/place/Champions+Arena+%D9%85%D9%84%D8%B9%D8%A8+%D8%A7%D9%84%D8%A7%D8%A8%D8%B7%D8%A7%D9%84%E2%80%AD/@26.48982,50.024628,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffd39b67a631:0xea76765b95d75c84!8m2!3d26.48982!4d50.024628!16s%2Fg%2F1pzs_1b0j?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
ملاعب الراية بسيهات,صالة رياضة,7954، 5072، عنك 32465,N/A,N/A,4.2,F2X6+PJ,"{""الأحد"": ""٣:٠٠م–١٢:٠٠ص""}",مفتوح · يغلق عند الساعة ١٢ ص,N/A,سيهات,المنطقة الشرقية,26.4993536,50.0115181,"https://www.google.com/maps/place/%D9%85%D9%84%D8%A7%D8%B9%D8%A8+%D8%A7%D9%84%D8%B1%D8%A7%D9%8A%D8%A9+%D8%A8%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.4993536,50.0115181,17z/data=!3m1!4b1!4m6!3m5!1s0x3e360023abf688f1:0x4abcfed394ccd779!8m2!3d26.4993536!4d50.0115181!16s%2Fg%2F11csqhpmlz?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
ملاعب بادل الفلاح,ملعب رياضي,طريق الملك عبدالعزيز، الزهور، سيهات‎ 32437,053 570 4633,https://instagram.com/af.padel,3.1,F29R+5J,"{""الأحد"": ""٣:٠٠–١١:٠٠م""}",مفتوح · يغلق عند الساعة ١١ م,N/A,سيهات,المنطقة الشرقية,26.4679233,50.0415643,"https://www.google.com/maps/place/%D9%85%D9%84%D8%A7%D8%B9%D8%A8+%D8%A8%D8%A7%D8%AF%D9%84+%D8%A7%D9%84%D9%81%D9%84%D8%A7%D8%AD%E2%80%AD/@26.4679233,50.0415643,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffd2d9a19c2b:0xa96cc1fbb066c51a!8m2!3d26.4679233!4d50.0415643!16s%2Fg%2F11sryjb96s?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
ملاعب 360 بادل,مركز ترفيه,https://mssg.me/360padel، سيهات‎ 32424,053 322 7592,https://mssg.me/360padel,4.4,F2GG+C6,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.4760513,50.0255903,"https://www.google.com/maps/place/%D9%85%D9%84%D8%A7%D8%B9%D8%A8+360+%D8%A8%D8%A7%D8%AF%D9%84%E2%80%AD/@26.4760513,50.0255903,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff23f2780c7f:0x4ad1428d38a13ebd!8m2!3d26.4760513!4d50.0255903!16s%2Fg%2F11kj0lw1cy?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
ملعب الكلاسيكو,ملعب كرة قدم,4237، سيهات‎,056 693 1596,N/A,4.4,F2XH+FR,"{""الأحد"": ""٣:٣٠م–١:٣٠ص""}",مفتوح · يغلق عند الساعة ١:٣٠ ص,N/A,سيهات,المنطقة الشرقية,26.4986501,50.0295312,"https://www.google.com/maps/place/%D9%85%D9%84%D8%B9%D8%A8+%D8%A7%D9%84%D9%83%D9%84%D8%A7%D8%B3%D9%8A%D9%83%D9%88%E2%80%AD/@26.4986501,50.0295312,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffcff87ce7af:0x26fb246cdcfeea66!8m2!3d26.4986501!4d50.0295312!16s%2Fg%2F11c30_t1nt?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Dana Stadium,مجلس,3070 7627، سيهات‎ 32463,N/A,N/A,3.5,G249+GF,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.5062556,50.018629,"https://www.google.com/maps/place/Dana+Stadium/@26.5062556,50.018629,17z/data=!3m1!4b1!4m6!3m5!1s0x3e36001fda1147ff:0x7d96ece85b58225f!8m2!3d26.5062556!4d50.018629!16s%2Fg%2F11g6qw8h2d?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
ملاعب Z5صالة مغطاة,صالة رياضة,F2M9+PCC، سيهات‎ 32461,054 212 1010,N/A,4.2,F2M9+PCC,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.4843243,50.0185183,"https://www.google.com/maps/place/%D9%85%D9%84%D8%A7%D8%B9%D8%A8+Z5%D8%B5%D8%A7%D9%84%D8%A9+%D9%85%D8%BA%D8%B7%D8%A7%D8%A9%E2%80%AD/@26.4843243,50.0185183,17z/data=!3m1!4b1!4m6!3m5!1s0x3e3601d559e86e0d:0x1dc3ee2f7f67dca1!8m2!3d26.4843243!4d50.0185183!16s%2Fg%2F11hbv59q7h?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
ملعب كرة قدم,ملعب كرة قدم,5688، 7606، الديرة، سيهات‎ 32461,N/A,N/A,4.7,F2JQ+FQ,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4812048,50.0394775,"https://www.google.com/maps/place/%D9%85%D9%84%D8%B9%D8%A8+%D9%83%D8%B1%D8%A9+%D9%82%D8%AF%D9%85%E2%80%AD/@26.4812048,50.0394775,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe47f42dc80d:0xc8d790a207464a98!8m2!3d26.4812048!4d50.0394775!16s%2Fg%2F11ddwtvy_s?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
EAGLE ARENA (ملعب النسر سيهات),ملعب كرة قدم,"G227+PRW 26.501917, 50.014600, سيهات‎ 32466",050 480 4767,http://www.dofunandplay.com/,4.2,G227+PRW,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.501873,50.0145707,"https://www.google.com/maps/place/EAGLE+ARENA+(%D9%85%D9%84%D8%B9%D8%A8+%D8%A7%D9%84%D9%86%D8%B3%D8%B1+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA)%E2%80%AD/@26.501873,50.0145707,17z/data=!3m1!4b1!4m6!3m5!1s0x3e36018c0fea18c3:0xf25a0c4809059817!8m2!3d26.501873!4d50.0145707!16s%2Fg%2F11t16vtnl_?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
ملاعب الكلاسكو,ملعب كرة قدم,F2C7+39X، الصناعية،، سيهات‎ 32471,N/A,N/A,4.0,F2C7+39X,"{""الأحد"": ""٣:٠٠م–٤:٠٠ص""}",مفتوح · يغلق عند الساعة ٤ ص,N/A,سيهات,المنطقة الشرقية,26.470227,50.0134976,"https://www.google.com/maps/place/%D9%85%D9%84%D8%A7%D8%B9%D8%A8+%D8%A7%D9%84%D9%83%D9%84%D8%A7%D8%B3%D9%83%D9%88%E2%80%AD/@26.470227,50.0134976,17z/data=!3m1!4b1!4m6!3m5!1s0x3e3601a9adce7d31:0x6d6e418d2e0c0a58!8m2!3d26.470227!4d50.0134976!16s%2Fg%2F11g1md8fqg?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
ملعب الصادق,ملعب كرة قدم,G23F+992، سيهات‎ 32463,054 044 8421,N/A,3.4,G23F+992,"{""الأحد"": ""٨:٠٠ص–١٢:٠٠ص""}",مفتوح · يغلق عند الساعة ١٢ ص,N/A,سيهات,المنطقة الشرقية,26.5033842,50.0234006,"https://www.google.com/maps/place/%D9%85%D9%84%D8%B9%D8%A8+%D8%A7%D9%84%D8%B5%D8%A7%D8%AF%D9%82%E2%80%AD/@26.5033842,50.0234006,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffde85ac1103:0xb80cd1446bc11fb2!8m2!3d26.5033842!4d50.0234006!16s%2Fg%2F11c5_v_48y?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
ملعب strike,نادي كرة القدم,"6732 18, 6732، الزهور، 3505, سيهات‎ 32437",N/A,N/A,4.4,F28P+G7,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4662796,50.0356312,"https://www.google.com/maps/place/%D9%85%D9%84%D8%B9%D8%A8+strike%E2%80%AD/@26.4662796,50.0356312,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff354f8f677b:0x943e6207df124838!8m2!3d26.4662796!4d50.0356312!16s%2Fg%2F11fm9nwfp2?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
نادي وأكاديمية أوروم الرياضي,نادي رياضي,"EMPA7600, 3134 عنك 156, 7600, سيهات‎ 32463",055 386 6653,N/A,4.9,G249+FC,"{""الأحد"": ""٤:٣٠–٧:٠٠م""}",سيغلق قريبًا: · عند الساعة ٧ م · يفتح يوم الثلاثاء عند الساعة ٤:٣٠ م,N/A,سيهات,المنطقة الشرقية,26.5062286,50.0186166,"https://www.google.com/maps/place/%D9%86%D8%A7%D8%AF%D9%8A+%D9%88%D8%A3%D9%83%D8%A7%D8%AF%D9%8A%D9%85%D9%8A%D8%A9+%D8%A3%D9%88%D8%B1%D9%88%D9%85+%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%D9%8A%E2%80%AD/@26.5062286,50.0186166,17z/data=!3m1!4b1!4m6!3m5!1s0x3e3601007176a9a1:0x2272f7af9b8e02ea!8m2!3d26.5062286!4d50.0186166!16s%2Fg%2F11vyhxjm3y?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
ملعب الريان الرياضي للإيجار,مركز ترفيه,سيهات‎ 32465,054 177 8771,N/A,4.4,GX2X+9V,"{""الأحد"": ""١٢:٠٠م–٤:٠٠ص""}",مفتوح · يغلق عند الساعة ٤ ص,N/A,سيهات,المنطقة الشرقية,26.500905,49.9997298,"https://www.google.com/maps/place/%D9%85%D9%84%D8%B9%D8%A8+%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D9%86+%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%D9%8A+%D9%84%D9%84%D8%A5%D9%8A%D8%AC%D8%A7%D8%B1%E2%80%AD/@26.500905,49.9997298,17z/data=!3m1!4b1!4m6!3m5!1s0x3e360014e1b978c3:0x4817e4b3f18e0e6!8m2!3d26.500905!4d49.9997298!16s%2Fg%2F11hczxntjd?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
ملعب خريدة,ملعب كرة قدم,G23F+C99، سيهات‎ 32463,056 810 9887,N/A,4.0,G23F+C99,"{""الأحد"": ""١:٠٠م–١٢:٠٠ص""}",مفتوح · يغلق عند الساعة ١٢ ص,N/A,سيهات,المنطقة الشرقية,26.5035498,50.0234975,"https://www.google.com/maps/place/%D9%85%D9%84%D8%B9%D8%A8+%D8%AE%D8%B1%D9%8A%D8%AF%D8%A9%E2%80%AD/@26.5035498,50.0234975,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff000080d47d:0xe741056a88e375b8!8m2!3d26.5035498!4d50.0234975!16s%2Fg%2F11vy_78cmt?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
ملعب المطوع,ملعب,F2R9+XXH، سيهات‎ 32462,N/A,N/A,4.1,F2R9+XXH,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4924265,50.0199892,"https://www.google.com/maps/place/%D9%85%D9%84%D8%B9%D8%A8+%D8%A7%D9%84%D9%85%D8%B7%D9%88%D8%B9%E2%80%AD/@26.4924265,50.0199892,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff0063026b69:0xb6cfcc0c7673c13e!8m2!3d26.4924265!4d50.0199892!16s%2Fg%2F11n3n3db6z?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
اكاديمية برونو الرياضية,ملعب,EMPB4221، 7017 عنك 51، 4221، سيهات‎ 32461,054 477 4986,N/A,5.0,F2GF+8V,"{""الأحد"": ""٤:٠٠م–١٢:٠٠ص""}",مفتوح · يغلق عند الساعة ١٢ ص,N/A,سيهات,المنطقة الشرقية,26.4757615,50.02467,"https://www.google.com/maps/place/%D8%A7%D9%83%D8%A7%D8%AF%D9%8A%D9%85%D9%8A%D8%A9+%D8%A8%D8%B1%D9%88%D9%86%D9%88+%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%D9%8A%D8%A9%E2%80%AD/@26.4757615,50.02467,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff004b93a5b1:0xc180e8d2b87b12ff!8m2!3d26.4757615!4d50.02467!16s%2Fg%2F11ywmcrcwd?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Smart Racket in (Z5),ملعب,3556، سيهات‎ 32462,N/A,N/A,3.9,F2M9+V7,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4847294,50.0181455,"https://www.google.com/maps/place/Smart+Racket+in+(Z5)/@26.4847294,50.0181455,17z/data=!3m1!4b1!4m6!3m5!1s0x3e36010f98616499:0x52c464c1a91157c4!8m2!3d26.4847294!4d50.0181455!16s%2Fg%2F11tp7v2dxb?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
نادي الخليج,النادي الرياضي,7616 الشارع الخامس عشر، الخليج، سيهات‎ 32437,N/A,N/A,4.4,F2FJ+CQ,"{""الأحد"": ""٦:٠٠–١١:٠٠ص""}",مغلق · يفتح يوم الاثنين عند الساعة ٦ ص,N/A,سيهات,المنطقة الشرقية,26.4736144,50.0319967,"https://www.google.com/maps/place/%D9%86%D8%A7%D8%AF%D9%8A+%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D8%AC%E2%80%AD/@26.4736144,50.0319967,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe3c0b63033d:0xfdc94728813f4732!8m2!3d26.4736144!4d50.0319967!16s%2Fg%2F1tgf67y0?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
صالة أبو السعود الرياضية,صالة رياضة,طريق الكورنيش، الغدير، سيهات‎ 32451,N/A,N/A,4.5,F3Q4+59,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.4879971,50.0559977,"https://www.google.com/maps/place/%D8%B5%D8%A7%D9%84%D8%A9+%D8%A3%D8%A8%D9%88+%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF+%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%D9%8A%D8%A9%E2%80%AD/@26.4879971,50.0559977,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe5767550cd3:0xc350cb257786659c!8m2!3d26.4879971!4d50.0559977!16s%2Fg%2F11dxntz7pv?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
اكاديمية الولاء الرياضية,نادي كرة قدم,سيهات‎ 32465,056 668 3670,https://www.instagram.com/alwlaafc?igsh=OXVmenI0cnB6ZTJ4,N/A,F2X6+RF,"{""الأحد"": ""مغلق""}",مغلق · يفتح يوم الاثنين عند الساعة ٤ م,N/A,سيهات,المنطقة الشرقية,26.4995355,50.0111887,"https://www.google.com/maps/place/%D8%A7%D9%83%D8%A7%D8%AF%D9%8A%D9%85%D9%8A%D8%A9+%D8%A7%D9%84%D9%88%D9%84%D8%A7%D8%A1+%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%D9%8A%D8%A9%E2%80%AD/@26.4995355,50.0111887,17z/data=!3m1!4b1!4m6!3m5!1s0x3e3601b7b6d867e3:0x8097a83cf73580de!8m2!3d26.4995355!4d50.0111887!16s%2Fg%2F11yn8txv_z?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
استراحة جنة الطير,مزرعة حيوانات,F2PH+JG2، النقى، سيهات‎ 32461,050 588 2914,N/A,3.9,F2PH+JG2,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.486503,50.028773,"https://www.google.com/maps/place/%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AD%D8%A9+%D8%AC%D9%86%D8%A9+%D8%A7%D9%84%D8%B7%D9%8A%D8%B1%E2%80%AD/@26.486503,50.028773,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe2d7cbe834f:0xed5f827fc315ebf1!8m2!3d26.486503!4d50.028773!16s%2Fg%2F11fylwm8wc?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
أكاديمية إس الرياضية | S Sport Academy,نادي رياضي,الكوثر، سيهات‎ 32431,054 428 0699,https://ssportacademy.com/,4.8,F3F5+5J,N/A,مغلق مؤقتًا,N/A,سيهات,المنطقة الشرقية,26.4729392,50.0590022,"https://www.google.com/maps/place/%D8%A3%D9%83%D8%A7%D8%AF%D9%8A%D9%85%D9%8A%D8%A9+%D8%A5%D8%B3+%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%D9%8A%D8%A9+%7C+S+Sport+Academy%E2%80%AD/@26.4729392,50.0590022,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffab4fc74d1b:0x4f719348daca5047!8m2!3d26.4729392!4d50.0590022!16s%2Fg%2F11vkgbq22f?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Fit Target Gym,النادي الرياضي,شارع عمر بن عبدالعزيز، غرناطة، سيهات‎ 32434,054 308 9996,N/A,4.7,F29W+6V,"{""الأحد"": ""٧:٠٠ص–١١:٠٠م""}",مفتوح · يغلق عند الساعة ١١ م,N/A,سيهات,المنطقة الشرقية,26.4680376,50.0471539,"https://www.google.com/maps/place/Fit+Target+Gym/@26.4680376,50.0471539,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff000de37b53:0x62cea2044dc27d8!8m2!3d26.4680376!4d50.0471539!16s%2Fg%2F11vs8bq14c?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
باور ليدي برو,صالة رياضة,2729 9 ا، قرطبة، 7959، سيهات‎ 32453,054 175 5010,https://instagram.com/power_lady_pro?igshid=YmMyMTA2M2Y=,3.9,F2WP+XC,"{""الأحد"": ""٧:٠٠ص–١١:٠٠م""}",مفتوح · يغلق عند الساعة ١١ م,N/A,سيهات,المنطقة الشرقية,26.4974478,50.0360195,"https://www.google.com/maps/place/%D8%A8%D8%A7%D9%88%D8%B1+%D9%84%D9%8A%D8%AF%D9%8A+%D8%A8%D8%B1%D9%88%E2%80%AD/@26.4974478,50.0360195,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff47e9809275:0xa904390645ca3ab7!8m2!3d26.4974478!4d50.0360195!16s%2Fg%2F11s8z84rw8?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
صالة سيهات الرياضية,صالة رياضة,شارع عمر بن عبدالعزيز، الزهور، سيهات‎ 31972,013 837 0288,N/A,4.0,F2CW+83,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.4708145,50.0452408,"https://www.google.com/maps/place/%D8%B5%D8%A7%D9%84%D8%A9+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA+%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%D9%8A%D8%A9%E2%80%AD/@26.4708145,50.0452408,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe6f3bfd3add:0xf99e886212525883!8m2!3d26.4708145!4d50.0452408!16s%2Fg%2F11cs05sgy9?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مركز الجسم والقوه الرياضي النسائي بسيهات BODY&POWER,نادي رياضة البادل تنس,ب 14، سيهات‎ 32453,N/A,N/A,3.9,F2WP+WC,"{""الأحد"": ""٧:٠٠ص–١١:٠٠م""}",مفتوح · يغلق عند الساعة ١١ م,N/A,سيهات,المنطقة الشرقية,26.4972732,50.0360323,"https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%AC%D8%B3%D9%85+%D9%88%D8%A7%D9%84%D9%82%D9%88%D9%87+%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%D9%8A+%D8%A7%D9%84%D9%86%D8%B3%D8%A7%D8%A6%D9%8A+%D8%A8%D8%B3%D9%8A%D9%87%D8%A7%D8%AA+BODY%26POWER%E2%80%AD/@26.4972732,50.0360323,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff3d8d5c729b:0xafaf2f8117b6c879!8m2!3d26.4972732!4d50.0360323!16s%2Fg%2F11jt0qw4_t?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Fitness Lounge Wellness and Spa,مركز الحفاظ على الصحة,"Alkhaleej, سيهات‎ 32451",056 322 2440,N/A,4.7,F2WV+65,"{""الأحد"": ""٦:٠٠ص–١٠:٠٠م""}",مفتوح · يغلق عند الساعة ١٠ م,N/A,سيهات,المنطقة الشرقية,26.4956199,50.0429565,"https://www.google.com/maps/place/Fitness+Lounge+Wellness+and+Spa/@26.4956199,50.0429565,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff6878eafd9d:0x6e5b426590f4d8c1!8m2!3d26.4956199!4d50.0429565!16s%2Fg%2F11f7synbwx?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
وقت تحدي الحسناء,نادي رياضي,"6212, 3611 طريق الملك عبدالعزيز، النور،، سيهات‎ 32452،",N/A,N/A,4.9,F2JV+HX,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4814085,50.0449737,"https://www.google.com/maps/place/%D9%88%D9%82%D8%AA+%D8%AA%D8%AD%D8%AF%D9%8A+%D8%A7%D9%84%D8%AD%D8%B3%D9%86%D8%A7%D8%A1%E2%80%AD/@26.4814085,50.0449737,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff8f8605a6ad:0x1db68ae2aae3540!8m2!3d26.4814085!4d50.0449737!16s%2Fg%2F11tb5w9vvf?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
WARRIOR GYM واريور جيم (مركز شجاعة محارب),صالة رياضة,إبراهيم الشاطبي، المنتزه، سيهات‎ 32452,058 315 9590,https://www.instagram.com/warriorgym.ksa?igsh=anc0ZmFrZW9pNDlo,5.0,F2WR+7V,"{""الأحد"": ""٢:٣٠–١٠:٠٠م""}",مفتوح · يغلق عند الساعة ١٠ م,N/A,سيهات,المنطقة الشرقية,26.4957051,50.0421958,"https://www.google.com/maps/place/WARRIOR+GYM+%D9%88%D8%A7%D8%B1%D9%8A%D9%88%D8%B1+%D8%AC%D9%8A%D9%85+(%D9%85%D8%B1%D9%83%D8%B2+%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9+%D9%85%D8%AD%D8%A7%D8%B1%D8%A8)%E2%80%AD/@26.4957051,50.0421958,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff43dc47359d:0x626748d34d4b5e7b!8m2!3d26.4957051!4d50.0421958!16s%2Fg%2F11yrt81w76?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
