name_ar,category,full_address,phone_number,website,rating,plus_code,opening_times,opening_status,price_range,city_ar,region_ar,latitude,longitude,google_maps_url
صيدلية اكسير Exceer Pharmacy 7,صيدلية,"Khaleej Rd, المنتزه، سيهات‎ 31413",9200 04034,http://www.medical-vsn.com/,4.1,F2QX+74,"{""الأحد"": ""٨:٠٠ص–١:٠٠ص""}",مفتوح · يغلق عند الساعة ١ ص,,سيهات,المنطقة الشرقية,26.4882148,50.0477717,"https://www.google.com/maps/place/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9+%D8%A7%D9%83%D8%B3%D9%8A%D8%B1+Exceer+Pharmacy+7%E2%80%AD/@26.4882148,50.0477717,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe4e4fe39d31:0x7c950ed76beb1f67!8m2!3d26.4882148!4d50.0477717!16s%2Fg%2F11g6x7wfg6?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
صيدلية اكسير 1 Exceer Pharmacy,صيدلية,2966 شارع أبو موسى الأنصاري، الخصاب، سيهات‎ 32452,9200 04034,https://exceeronline.com/ar,4.4,F2QQ+C8,"{""الأحد"": ""٧:٠٠ص–٣:٠٠ص""}",مفتوح · يغلق عند الساعة ٣ ص,,سيهات,المنطقة الشرقية,26.4885231,50.038362,"https://www.google.com/maps/place/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9+%D8%A7%D9%83%D8%B3%D9%8A%D8%B1+1+Exceer+Pharmacy%E2%80%AD/@26.4885231,50.038362,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe3590b24571:0xd26ceaa95a123f2c!8m2!3d26.4885231!4d50.038362!16s%2Fg%2F11c1qs46x3?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
صيدلية ٧١ الثانية,صيدلية,8113، النابية، سيهات‎ 32471,013 837 1140,,4.7,F2F4+RH,"{""الأحد"": ""٩:٠٠ص–١٢:٠٠ص""}",مفتوح · يغلق عند الساعة ١٢ ص,,سيهات,المنطقة الشرقية,26.4745602,50.0064402,"https://www.google.com/maps/place/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9+%D9%A7%D9%A1+%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%8A%D8%A9%E2%80%AD/@26.4745602,50.0064402,17z/data=!3m1!4b1!4m6!3m5!1s0x3e3601ce5da54b23:0xdc0a7a01b1df7356!8m2!3d26.4745602!4d50.0064402!16s%2Fg%2F11g6hyhcy6?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
صيدلية كيرلاين Care Line Pharmacy,صيدلية,EMMB4146، 4146، 6915 Saudi Arabia Saihat SA، سيهات‎ 32451,050 844 6555,https://careline-ksa.com/ar,4.9,F3Q2+42,,,,سيهات,المنطقة الشرقية,26.4877578,50.0500675,"https://www.google.com/maps/place/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9+%D9%83%D9%8A%D8%B1%D9%84%D8%A7%D9%8A%D9%86+Care+Line+Pharmacy%E2%80%AD/@26.4877578,50.0500675,17z/data=!3m1!4b1!4m6!3m5!1s0x3e35ffefd8c81595:0xa2171d22523637d9!8m2!3d26.4877578!4d50.0500675!16s%2Fg%2F11qg27jn4s?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
صيدلية الدواء,صيدلية,F2VW+4HX، الغدير، سيهات‎ 32451,800 244 4444,https://www.al-dawaa.com/,4.2,F2VW+4HX,"{""الأحد"": ""٨:٠٠ص–١:٠٠ص""}",مفتوح · يغلق عند الساعة ١ ص,,سيهات,المنطقة الشرقية,26.4928125,50.0464375,"https://www.google.com/maps/place/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9+%D8%A7%D9%84%D8%AF%D9%88%D8%A7%D8%A1%E2%80%AD/@26.4928125,50.0464375,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff45476fcc39:0xd85c06cecc169800!8m2!3d26.4928125!4d50.0464375!16s%2Fg%2F11sg8580zt?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
صيدلية الدواء,صيدلية,طريق الظهران الجبيل السريع الزهور سيهات، الدمام 32437,800 244 4444,https://www.al-dawaa.com/,3.9,F27G+M8,"{""الأحد"": ""٧:٠٠ص–٢:٠٠ص""}",مفتوح · يغلق عند الساعة ٢ ص,,سيهات,المنطقة الشرقية,26.4641918,50.025766,"https://www.google.com/maps/place/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9+%D8%A7%D9%84%D8%AF%D9%88%D8%A7%D8%A1%E2%80%AD/@26.4641918,50.025766,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe19133e9863:0xc7ffe817fc813302!8m2!3d26.4641918!4d50.025766!16s%2Fg%2F1ptwg6bt4?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
صيدليه ليمون سيهات,صيدلية,"4471 Khaleej Rd، حي الكوثر، EMMB6539, 6539، سيهات‎ 32451",,,3.2,F3M3+R8,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,,سيهات,المنطقة الشرقية,26.4846118,50.053317,"https://www.google.com/maps/place/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D9%87+%D9%84%D9%8A%D9%85%D9%88%D9%86+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.4846118,50.053317,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffce0c808397:0xa00ace2150a4c56d!8m2!3d26.4846118!4d50.053317!16s%2Fg%2F11vkq__1wy?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
صيدلية إشراقة الصباح,صيدلية,"F2JR+HG5, Ibn Khaldun, النور، سيهات‎ 32452",,,4.6,F2JR+HG5,,,,سيهات,المنطقة الشرقية,26.4813946,50.0413539,"https://www.google.com/maps/place/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9+%D8%A5%D8%B4%D8%B1%D8%A7%D9%82%D8%A9+%D8%A7%D9%84%D8%B5%D8%A8%D8%A7%D8%AD%E2%80%AD/@26.4813946,50.0413539,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe47b7192c95:0x373b44bdaec3a911!8m2!3d26.4813946!4d50.0413539!16s%2Fg%2F119w2wxt_?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
صيدلية الدواء,صيدلية,غرناطة، شارع العباس ابن عبدالمطلب، حي، سيهات‎ 32434,800 244 4444,https://www.al-dawaa.com/,3.9,F29W+5W,"{""الأحد"": ""٨:٠٠ص–١:٠٠ص""}",مفتوح · يغلق عند الساعة ١ ص,,سيهات,المنطقة الشرقية,26.467889,50.047361,"https://www.google.com/maps/place/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9+%D8%A7%D9%84%D8%AF%D9%88%D8%A7%D8%A1%E2%80%AD/@26.467889,50.047361,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff7295acba2f:0x3c4473379d38b351!8m2!3d26.467889!4d50.047361!16s%2Fg%2F11r_tqsx1r?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
صيدلية ليمون,صيدلية,8327 الشارع الخامس عشر، غرناطة، سيهات‎ 32434,9200 13770,https://www.lemon.sa/,4.1,F2JW+8H,"{""الأحد"": ""٨:٠٠ص–٤:٠٠ص""}",مفتوح · يغلق عند الساعة ٤ ص,,سيهات,المنطقة الشرقية,26.4808248,50.0464551,"https://www.google.com/maps/place/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9+%D9%84%D9%8A%D9%85%D9%88%D9%86%E2%80%AD/@26.4808248,50.0464551,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff000c400db1:0x37832b9b73b0519!8m2!3d26.4808248!4d50.0464551!16s%2Fg%2F11vmbky18w?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
صيدلية الدواء,صيدلية,F3G4+PJM، F3G4+PJM، طريق الخليج الكوثر سيهات الدمام، سيهات‎,800 244 4444,https://www.al-dawaa.com/,4.0,F3G4+PJM,"{""الأحد"": ""٦:٠٠ص–٤:٠٠ص""}",مفتوح · يغلق عند الساعة ٤ ص,,سيهات,المنطقة الشرقية,26.4757147,50.0570077,"https://www.google.com/maps/place/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9+%D8%A7%D9%84%D8%AF%D9%88%D8%A7%D8%A1%E2%80%AD/@26.4757147,50.0570077,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe6092b6058f:0x94c6dec2a08969c!8m2!3d26.4757147!4d50.0570077!16s%2Fg%2F1pxq2pxkb?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
صيدلية الدواء,صيدلية,"Khaleej Rd, المنتزه، سيهات‎ 32452",800 244 4444,https://www.al-dawaa.com/,4.2,F3M3+Q2,"{""الأحد"": ""٧:٠٠ص–٣:٠٠ص""}",مفتوح · يغلق عند الساعة ٣ ص,,سيهات,المنطقة الشرقية,26.484406,50.052511,"https://www.google.com/maps/place/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9+%D8%A7%D9%84%D8%AF%D9%88%D8%A7%D8%A1%E2%80%AD/@26.484406,50.052511,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff6e0e5c4209:0xa1d28f75e4c29cd6!8m2!3d26.484406!4d50.052511!16s%2Fg%2F11smbxkkg4?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
صيدلية الدواء,صيدلية,شارع عمر بن عبدالعزيز الفردوس سيهات، الدمام 32434,800 244 4444,https://www.al-dawaa.com/,4.6,F2FV+JQ,"{""الأحد"": ""٧:٠٠ص–٢:٠٠ص""}",مفتوح · يغلق عند الساعة ٢ ص,,سيهات,المنطقة الشرقية,26.474004,50.044478,"https://www.google.com/maps/place/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9+%D8%A7%D9%84%D8%AF%D9%88%D8%A7%D8%A1%E2%80%AD/@26.474004,50.044478,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff688dcd6b37:0xdbedab4e8122e51d!8m2!3d26.474004!4d50.044478!16s%2Fg%2F11hxnvbgj2?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
صيدلية الدواء,صيدلية,طريق الخليج قرطبة سيهات، الدمام 32453,800 244 4444,https://www.al-dawaa.com/,3.7,G25P+35,"{""الأحد"": ""٧:٠٠ص–٣:٠٠ص""}",مفتوح · يغلق عند الساعة ٣ ص,,سيهات,المنطقة الشرقية,26.5076869,50.0354223,"https://www.google.com/maps/place/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9+%D8%A7%D9%84%D8%AF%D9%88%D8%A7%D8%A1%E2%80%AD/@26.5076869,50.0354223,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffbeda1c99bd:0x781c71325f9cf2e1!8m2!3d26.5076869!4d50.0354223!16s%2Fg%2F11h27dffzh?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
صيدلية اكسير Exceer Pharmacy 9,صيدلية,F2JR+HG5، Ibn Khaldun، النور، سيهات‎ 32452,9200 04034,https://exceeronline.com/ar,4.3,F2JR+HG5,"{""الأحد"": ""٧:٠٠ص–١:٠٠ص""}",مفتوح · يغلق عند الساعة ١ ص,,سيهات,المنطقة الشرقية,26.4813875,50.0413594,"https://www.google.com/maps/place/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9+%D8%A7%D9%83%D8%B3%D9%8A%D8%B1+Exceer+Pharmacy+9%E2%80%AD/@26.4813875,50.0413594,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff2de808966d:0xc78538b2824565fc!8m2!3d26.4813875!4d50.0413594!16s%2Fg%2F11y2dn6qss?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
صيدلية الدواء,صيدلية,شارع عمر بن الخطاب النابية سيهات، الدمام 32471,800 244 4444,https://www.al-dawaa.com/,3.7,F2C4+87,"{""الأحد"": ""٨:٠٠ص–١:٠٠ص""}",مفتوح · يغلق عند الساعة ١ ص,,سيهات,المنطقة الشرقية,26.470808,50.005736,"https://www.google.com/maps/place/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9+%D8%A7%D9%84%D8%AF%D9%88%D8%A7%D8%A1%E2%80%AD/@26.470808,50.005736,17z/data=!3m1!4b1!4m6!3m5!1s0x3e360104aa6f5cab:0xacf4eab5522c85d1!8m2!3d26.470808!4d50.005736!16s%2Fg%2F11ktvlw1l6?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
صيدلية اكسير Exceer Pharmacy 18,صيدلية,F29V+GXX، طريق الملك عبدالعزيز، الزهور، سيهات‎ 32437,9200 04034,https://exceeronline.com/ar,4.1,F29V+GXX,"{""الأحد"": ""٨:٠٠ص–٢:٠٠ص""}",مفتوح · يغلق عند الساعة ٢ ص,,سيهات,المنطقة الشرقية,26.4688125,50.0449375,"https://www.google.com/maps/place/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9+%D8%A7%D9%83%D8%B3%D9%8A%D8%B1+Exceer+Pharmacy+18%E2%80%AD/@26.4688125,50.0449375,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff483d9fa4a9:0x16fbdc22fa6a652f!8m2!3d26.4688125!4d50.0449375!16s%2Fg%2F11lcrzy33m?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
صيدلية النهدي,صيدلية,"8815 Khaleej Rd, قرطبة، 2843, سيهات‎",9200 24673,https://www.nahdionline.com/,4.4,G23P+XQ,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,,سيهات,المنطقة الشرقية,26.5048896,50.0368999,"https://www.google.com/maps/place/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9+%D8%A7%D9%84%D9%86%D9%87%D8%AF%D9%8A%E2%80%AD/@26.5048896,50.0368999,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff9686364bb3:0xc14405c9f3169cb1!8m2!3d26.5048896!4d50.0368999!16s%2Fg%2F11rx4m3ddg?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
صيدلية المتحدة,صيدلية,الكوثر، EMGB7903، 2224، سيهات‎ 32431,,,4.6,F3H4+V4,,,,سيهات,المنطقة الشرقية,26.4797222,50.0553333,"https://www.google.com/maps/place/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9+%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9%E2%80%AD/@26.4797222,50.0553333,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff002bf993ef:0xa02799e9e4fa1079!8m2!3d26.4797222!4d50.0553333!16s%2Fg%2F11xzrs3r16?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
صيدلية الدواء الأمثل,صيدلية,"F352+CC, شارع عمر بن عبد لعزيز المحمدية سيهات, الدمام 32432",800 244 4444,https://www.al-dawaa.com/,3.8,F352+CC,"{""الأحد"": ""٧:٠٠ص–٢:٠٠ص""}",مفتوح · يغلق عند الساعة ٢ ص,,سيهات,المنطقة الشرقية,26.4585625,50.0510625,"https://www.google.com/maps/place/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9+%D8%A7%D9%84%D8%AF%D9%88%D8%A7%D8%A1+%D8%A7%D9%84%D8%A3%D9%85%D8%AB%D9%84%E2%80%AD/@26.4585625,50.0510625,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe7843b18b95:0xeacf2fa52d10e1ca!8m2!3d26.4585625!4d50.0510625!16s%2Fg%2F11bzt9fd8x?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
NMA,متجر مستحضرات الصحة والتجميل,"Khaleej Rd, الكوثر، سيهات‎ 32431",,https://nmastores.com/,3.8,F3J3+RP,"{""الأحد"": ""٨:٠٠ص–١:٠٠ص""}",مفتوح · يغلق عند الساعة ١ ص,,سيهات,المنطقة الشرقية,26.4820755,50.0542801,"https://www.google.com/maps/place/NMA/@26.4820755,50.0542801,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff876ad8b96d:0x65cb77cf37051f64!8m2!3d26.4820755!4d50.0542801!16s%2Fg%2F11ydb9gw92?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مجمع المدلوح الطبي,مستشفى,EMGA7690، شارع عبدالله بن ربيعة، 4371، الفردوس، سيهات‎ 32434,9200 14603,http://madlouh.com.sa/,3.4,F2FV+WP,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,,سيهات,المنطقة الشرقية,26.4748657,50.044343,"https://www.google.com/maps/place/%D9%85%D8%AC%D9%85%D8%B9+%D8%A7%D9%84%D9%85%D8%AF%D9%84%D9%88%D8%AD+%D8%A7%D9%84%D8%B7%D8%A8%D9%8A%E2%80%AD/@26.4748657,50.044343,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe41f66b1315:0x261a9919758f85f0!8m2!3d26.4748657!4d50.044343!16s%2Fg%2F1wcxbkkl?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مجمع الربان - حي الفردوس,صيدلية,7315 أبو النصر الحسيني، 4602، الفردوس، 4602، سيهات‎ 32434,013 837 6325,http://rubbanmedical.com/,3.9,F2CW+MJ,,,,سيهات,المنطقة الشرقية,26.4717445,50.046504,"https://www.google.com/maps/place/%D9%85%D8%AC%D9%85%D8%B9+%D8%A7%D9%84%D8%B1%D8%A8%D8%A7%D9%86+-+%D8%AD%D9%8A+%D8%A7%D9%84%D9%81%D8%B1%D8%AF%D9%88%D8%B3%E2%80%AD/@26.4717445,50.046504,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe69059314dd:0x782dfbd93cbb5ea3!8m2!3d26.4717445!4d50.046504!16s%2Fg%2F11c54n7vnw?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Gozl Pharmacy Sihat Branch,خدمة طوارئ بيطرية,3542 طريق الملك عبدالعزيز، الزهور، سيهات‎ 32437,013 830 0899,,2.4,F28P+42,"{""الأحد"": ""٨:٠٠ص–٨:٠٠م""}",مفتوح · يغلق عند الساعة ٨ م,,سيهات,المنطقة الشرقية,26.4653048,50.0350991,"https://www.google.com/maps/place/Gozl+Pharmacy+Sihat+Branch/@26.4653048,50.0350991,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe139a9853d5:0x558f10ea7cd905aa!8m2!3d26.4653048!4d50.0350991!16s%2Fg%2F11c560ygbl?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مؤسسة بلسم للمعسلات والفيب والنكهات والارجيلات والتبغ,متجر دخان,عمر بن عبدالعزيز، جوار درعه للعطور مقابل صيدلية الدواء، سيهات,054 558 9064,https://www.facebook.com/share/1JRj3FAKTz/,4.5,F2FV+GJ,,,,سيهات,المنطقة الشرقية,26.473765,50.0440272,"https://www.google.com/maps/place/%D9%85%D8%A4%D8%B3%D8%B3%D8%A9+%D8%A8%D9%84%D8%B3%D9%85+%D9%84%D9%84%D9%85%D8%B9%D8%B3%D9%84%D8%A7%D8%AA+%D9%88%D8%A7%D9%84%D9%81%D9%8A%D8%A8+%D9%88%D8%A7%D9%84%D9%86%D9%83%D9%87%D8%A7%D8%AA+%D9%88%D8%A7%D9%84%D8%A7%D8%B1%D8%AC%D9%8A%D9%84%D8%A7%D8%AA+%D9%88%D8%A7%D9%84%D8%AA%D8%A8%D8%BA%E2%80%AD/@26.473765,50.0440272,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff066a5bf2a5:0x4eaf48c7c7f635e9!8m2!3d26.473765!4d50.0440272!16s%2Fg%2F11xvngmknk?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
سيهات,صيدلية,F2PX+V3V، المنتزه، سيهات‎ 32452,,,,F2PX+V3V,,,,سيهات,المنطقة الشرقية,26.4872487,50.0476743,"https://www.google.com/maps/place/%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.4872487,50.0476743,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff0032234351:0xefe62e20ac9daa61!8m2!3d26.4872487!4d50.0476743!16s%2Fg%2F11y4lpwlm2?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مركز صحي النابية,المركز الطبي العام,7994 طريق الظهران الجبيل السريع، النابية، سيهات‎ 32471,013 856 0538,http://www.moh.gov.sa/,3.0,F2F7+85,"{""الأحد"": ""٨:٠٠ص–٤:٠٠م""}",مفتوح · يغلق عند الساعة ٤ م,,سيهات,المنطقة الشرقية,26.4733545,50.012885,"https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%B5%D8%AD%D9%8A+%D8%A7%D9%84%D9%86%D8%A7%D8%A8%D9%8A%D8%A9%E2%80%AD/@26.4733545,50.012885,17z/data=!3m1!4b1!4m6!3m5!1s0x3e3601d0a5c4a999:0x1ba28db9154a1e7!8m2!3d26.4733545!4d50.012885!16s%2Fg%2F1yfp0gv99?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
صيدلية اكسير Exceer Pharmacy 11,صيدلية,المنتزه، سيهات‎ 32452,9200 04034,https://exceeronline.com/ar,4.3,F2JW+C6,"{""الأحد"": ""٩:٠٠ص–١٢:٠٠م٣:٣٠م–١٢:٠٠ص""}",مغلق · يفتح عند الساعة ٣:٣٠ م,,سيهات,المنطقة الشرقية,26.4811139,50.0456054,"https://www.google.com/maps/place/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9+%D8%A7%D9%83%D8%B3%D9%8A%D8%B1+Exceer+Pharmacy+11%E2%80%AD/@26.4811139,50.0456054,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff915ab46f75:0x21da7da0cd857515!8m2!3d26.4811139!4d50.0456054!16s%2Fg%2F11lckf1xg4?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
صيدلية الرضا,,F2QR+Q24، شارع أبو موسى الأنصاري، النور، سيهات‎ 32452,013 856 0480,,2.4,F2QR+Q24,,مغلق نهائيًا,,سيهات,المنطقة الشرقية,26.489399,50.0400826,"https://www.google.com/maps/place/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9+%D8%A7%D9%84%D8%B1%D8%B6%D8%A7%E2%80%AD/@26.489399,50.0400826,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe4a6485d129:0x12011abf74d8941e!8m2!3d26.489399!4d50.0400826!16s%2Fg%2F11clvgntxr?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مركز صحي سيهات ٢,مركز طبي,شارع عمر بن عبدالعزيز، النور، سيهات‎ 32452,013 856 1830,,3.8,F2JR+7Q,"{""الأحد"": ""٨:٠٠ص–١٢:٠٠ص""}",مفتوح · يغلق عند الساعة ١٢ ص,,سيهات,المنطقة الشرقية,26.4806992,50.0418864,"https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%B5%D8%AD%D9%8A+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA+%D9%A2%E2%80%AD/@26.4806992,50.0418864,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe465570c381:0x6fe4bbad77d9af30!8m2!3d26.4806992!4d50.0418864!16s%2Fg%2F12hm4fblh?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مجمع الدر الطبي التخصصي,مركز طبي,EMMB4146، طريق الخليج، الغدير، سيهات‎ 32451,9200 13045,https://www.aldorrmed.com/,4.8,F3Q2+43,"{""الأحد"": ""٩:٠٠ص–٩:٠٠م""}",مفتوح · يغلق عند الساعة ٩ م,,سيهات,المنطقة الشرقية,26.4878731,50.0501484,"https://www.google.com/maps/place/%D9%85%D8%AC%D9%85%D8%B9+%D8%A7%D9%84%D8%AF%D8%B1+%D8%A7%D9%84%D8%B7%D8%A8%D9%8A+%D8%A7%D9%84%D8%AA%D8%AE%D8%B5%D8%B5%D9%8A%E2%80%AD/@26.4878731,50.0501484,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffd4af0c3ae7:0xba536fbe0e1c23be!8m2!3d26.4878731!4d50.0501484!16s%2Fg%2F11rf8vs1_g?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مستشفى الصادق,مستشفى,شارع أبو موسى الأنصاري، النور، سيهات‎ 32452,013 850 0160,http://www.alsadiqhospital.com/,2.7,F2QQ+PX,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,,سيهات,المنطقة الشرقية,26.4893564,50.0399924,"https://www.google.com/maps/place/%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%89+%D8%A7%D9%84%D8%B5%D8%A7%D8%AF%D9%82%E2%80%AD/@26.4893564,50.0399924,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe4a64e3a1c7:0xbf6b66f609ed8698!8m2!3d26.4893564!4d50.0399924!16s%2Fg%2F1thtbm0c?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
